ID,Promoter,Value,Gene origin,Gene.origin.1,Gene type,Cell type ,Experiment
850,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,2
851,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,2
852,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,2
853,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,2
854,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,2
855,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,2
856,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,2
857,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,3
858,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,3
859,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,3
860,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,3
861,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,3
862,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,3
863,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,3
864,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,3
865,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,4
866,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,4
867,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,4
868,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,4
869,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,4
870,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,4
871,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,4
872,AeU6.000,NA,Ae.aegypti,Ae.aegypti,U6,Aag2,4
873,AeU6.000,5.163340983,Ae.aegypti,Ae.aegypti,U6,Aag2,5
874,AeU6.000,6.064508439,Ae.aegypti,Ae.aegypti,U6,Aag2,5
875,AeU6.000,6.127269026,Ae.aegypti,Ae.aegypti,U6,Aag2,5
876,AeU6.000,5.794822328,Ae.aegypti,Ae.aegypti,U6,Aag2,5
877,AeU6.000,6.355733639,Ae.aegypti,Ae.aegypti,U6,Aag2,5
878,AeU6.000,5.31495114,Ae.aegypti,Ae.aegypti,U6,Aag2,5
879,AeU6.000,5.389673527,Ae.aegypti,Ae.aegypti,U6,Aag2,5
880,AeU6.000,5.631093426,Ae.aegypti,Ae.aegypti,U6,Aag2,5
881,AeU6.000,3.858337032,Ae.aegypti,Ae.aegypti,U6,Aag2,6
882,AeU6.000,2.58317191,Ae.aegypti,Ae.aegypti,U6,Aag2,6
883,AeU6.000,2.574445895,Ae.aegypti,Ae.aegypti,U6,Aag2,6
884,AeU6.000,2.251313144,Ae.aegypti,Ae.aegypti,U6,Aag2,6
885,AeU6.000,2.814022974,Ae.aegypti,Ae.aegypti,U6,Aag2,6
886,AeU6.000,3.07945699,Ae.aegypti,Ae.aegypti,U6,Aag2,6
